step,time_s,cmd_x,cmd_y,cmd_yaw,root_vx_b,root_vy_b,root_vz_b,root_wx_b,root_wy_b,root_wz_b,contact_BL_FOOT,contact_BR_FOOT,contact_ML_FOOT,contact_MR_FOOT,policy_action_raw_BL_coxa_joint,policy_action_raw_BR_coxa_joint,policy_action_raw_ML_coxa_joint,policy_action_raw_MR_coxa_joint,policy_action_raw_BL_femur_joint,policy_action_raw_BR_femur_joint,policy_action_raw_ML_femur_joint,policy_action_raw_MR_femur_joint,policy_action_raw_BL_tibia_joint,policy_action_raw_BR_tibia_joint,policy_action_raw_ML_tibia_joint,policy_action_raw_MR_tibia_joint,action_BL_coxa_joint,action_BR_coxa_joint,action_ML_coxa_joint,action_MR_coxa_joint,action_BL_femur_joint,action_BR_femur_joint,action_ML_femur_joint,action_MR_femur_joint,action_BL_tibia_joint,action_BR_tibia_joint,action_ML_tibia_joint,action_MR_tibia_joint,target_pos_rad_BL_coxa_joint,target_pos_rad_BR_coxa_joint,target_pos_rad_ML_coxa_joint,target_pos_rad_MR_coxa_joint,target_pos_rad_BL_femur_joint,target_pos_rad_BR_femur_joint,target_pos_rad_ML_femur_joint,target_pos_rad_MR_femur_joint,target_pos_rad_BL_tibia_joint,target_pos_rad_BR_tibia_joint,target_pos_rad_ML_tibia_joint,target_pos_rad_MR_tibia_joint,actual_pos_rad_BL_coxa_joint,actual_pos_rad_BR_coxa_joint,actual_pos_rad_ML_coxa_joint,actual_pos_rad_MR_coxa_joint,actual_pos_rad_BL_femur_joint,actual_pos_rad_BR_femur_joint,actual_pos_rad_ML_femur_joint,actual_pos_rad_MR_femur_joint,actual_pos_rad_BL_tibia_joint,actual_pos_rad_BR_tibia_joint,actual_pos_rad_ML_tibia_joint,actual_pos_rad_MR_tibia_joint,actual_vel_radps_BL_coxa_joint,actual_vel_radps_BR_coxa_joint,actual_vel_radps_ML_coxa_joint,actual_vel_radps_MR_coxa_joint,actual_vel_radps_BL_femur_joint,actual_vel_radps_BR_femur_joint,actual_vel_radps_ML_femur_joint,actual_vel_radps_MR_femur_joint,actual_vel_radps_BL_tibia_joint,actual_vel_radps_BR_tibia_joint,actual_vel_radps_ML_tibia_joint,actual_vel_radps_MR_tibia_joint
737,14.74,0.0,0.30000001192092896,0.0,-0.049702197313308716,0.3126913607120514,0.2154582440853119,0.6015666723251343,0.1775781512260437,0.20497693121433258,1,0,1,1,0.30309221148490906,1.8910846710205078,1.1899114847183228,0.5153741240501404,2.2370007038116455,0.7626364827156067,1.5830007791519165,1.695044994354248,-0.17518453299999237,-1.7159264087677002,-1.2288542985916138,-0.9043518900871277,0.30309221148490906,1.0,1.0,0.5153741240501404,1.0,0.7626364827156067,1.0,1.0,-0.17518453299999237,-1.0,-1.0,-0.9043518900871277,-0.19751973450183868,0.1509341597557068,1.0235987901687622,0.7812858819961548,0.06366768479347229,-0.055014073848724365,0.06366768479347229,0.06366768479347229,1.8322699069976807,1.419862151145935,1.419862151145935,1.4676861763000488,-0.10889514535665512,0.1760920137166977,1.032297134399414,0.9503887891769409,4.694619565270841e-05,-0.14824116230010986,-0.10285699367523193,-0.09224196523427963,1.915177583694458,1.4004528522491455,1.420441746711731,1.5893354415893555,-2.149989128112793,-0.5829445123672485,-0.25876057147979736,-1.5682868957519531,0.021290142089128494,2.996274948120117,1.7703245878219604,1.5222645998001099,-1.2640577554702759,-0.7525805234909058,0.28348082304000854,-0.1608155220746994
738,14.76,0.0,0.30000001192092896,0.0,0.001060783863067627,0.27893897891044617,0.03638114407658577,0.6273861527442932,1.0239994525909424,0.14343667030334473,0,0,1,0,0.35911205410957336,1.6384906768798828,1.1082229614257812,0.9311131834983826,1.7229845523834229,1.1073296070098877,1.3208218812942505,0.24421584606170654,-0.0780399814248085,-1.6401731967926025,-1.174751877784729,-0.9638758897781372,0.35911205410957336,1.0,1.0,0.9311131834983826,1.0,1.0,1.0,0.24421584606170654,-0.0780399814248085,-1.0,-1.0,-0.9638758897781372,-0.16950981318950653,0.1509341597557068,1.0235987901687622,0.9891554117202759,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.31422439217567444,1.8808422088623047,1.419862151145935,1.419862151145935,1.4379241466522217,-0.1507793813943863,0.16495047509670258,1.0315195322036743,0.9308587908744812,-1.2414678849381744e-06,-0.08825580030679703,-0.06380508095026016,-0.10814636200666428,1.8933689594268799,1.3947921991348267,1.4257354736328125,1.5556681156158447,-1.931678295135498,-0.5196722745895386,0.13554205000400543,-0.44074293971061707,-5.5502841860288754e-05,2.9988250732421875,2.1273505687713623,-2.504538059234619,-0.9703637361526489,0.07058972120285034,0.24288485944271088,-2.6759393215179443
739,14.780000000000001,0.0,0.30000001192092896,0.0,0.11133789271116257,0.20755891501903534,-0.0789899006485939,0.15693055093288422,0.49042683839797974,0.3435043692588806,0,1,1,0,0.5315772891044617,1.0495803356170654,1.0598742961883545,1.9344068765640259,0.8881568908691406,1.2887394428253174,1.6031770706176758,0.06224038451910019,0.6725629568099976,-1.255981206893921,-0.8702772855758667,-1.415683388710022,0.5315772891044617,1.0,1.0,1.0,0.8881568908691406,1.0,1.0,0.06224038451910019,0.6725629568099976,-1.0,-0.8702772855758667,-1.0,-0.08327719569206238,0.1509341597557068,1.0235987901687622,1.0235987901687622,0.0077461302280426025,0.06366768479347229,0.06366768479347229,-0.4052121341228485,2.256143569946289,1.419862151145935,1.4847235679626465,1.419862151145935,-0.16247870028018951,0.15094421803951263,1.0333658456802368,0.936375617980957,3.545460742770956e-07,-0.07398456335067749,-0.04153982177376747,-0.16112926602363586,1.9389876127243042,1.3652253150939941,1.4341723918914795,1.508031964302063,0.4166118800640106,-0.6505149602890015,0.02695339545607567,0.7879723310470581,0.0833972692489624,-0.19066287577152252,0.3307279348373413,-2.9735121726989746,3.000330924987793,-1.598531723022461,0.5025615692138672,-2.0606460571289062
740,14.8,0.0,0.30000001192092896,0.0,0.09896628558635712,0.24157485365867615,-0.10055194050073624,-0.21617437899112701,-0.26294854283332825,0.014949354343116283,0,1,1,0,0.6048086881637573,0.9799897074699402,0.6983107328414917,1.9893920421600342,1.1009926795959473,1.7879855632781982,1.7488938570022583,0.032691679894924164,0.6809253692626953,-1.4760808944702148,-0.6690223813056946,-1.3338682651519775,0.6048086881637573,0.9799897074699402,0.6983107328414917,1.0,1.0,1.0,1.0,0.032691679894924164,0.6809253692626953,-1.0,-0.6690223813056946,-1.0,-0.04666149616241455,0.14092901349067688,0.8727541565895081,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.4199864864349365,2.2603249549865723,1.419862151145935,1.5853509902954102,1.419862151145935,-0.14425569772720337,0.13395236432552338,1.0231959819793701,0.9623960852622986,-1.1393082921529185e-08,-0.07457656413316727,-0.057393595576286316,-0.22023409605026245,1.9989932775497437,1.3678843975067139,1.4578032493591309,1.4624457359313965,1.356823444366455,-0.7611132264137268,-0.8324695229530334,1.628245234489441,1.3612750990432687e-05,0.14597421884536743,-1.3511263132095337,-2.9760794639587402,3.0002503395080566,0.28655582666397095,1.4968440532684326,-2.227755069732666
741,14.82,0.0,0.30000001192092896,0.0,0.09277980029582977,0.22888706624507904,-0.1409905105829239,-0.2815646529197693,-0.44459596276283264,0.06964150816202164,0,1,1,0,0.8298729062080383,0.9872615337371826,0.9403548240661621,2.1253135204315186,1.3767733573913574,1.7650632858276367,1.7287545204162598,0.4476830065250397,0.6424583196640015,-1.397006869316101,-0.6061564087867737,-1.3004847764968872,0.8298729062080383,0.9872615337371826,0.9403548240661621,1.0,1.0,1.0,1.0,0.4476830065250397,0.6424583196640015,-1.0,-0.6061564087867737,-1.0,0.06587061285972595,0.1445649266242981,0.9937762022018433,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.21249081194400787,2.241091251373291,1.419862151145935,1.6167839765548706,1.419862151145935,-0.09417593479156494,0.1178530603647232,1.0068066120147705,0.9954782128334045,1.5916425510908994e-08,-0.06896830350160599,-0.09248382598161697,-0.25905561447143555,2.05899715423584,1.3745568990707397,1.4908027648925781,1.423815369606018,2.9999940395355225,-0.7905018329620361,-0.8290663957595825,1.6259979009628296,2.0007149942102842e-05,0.3584901690483093,-1.8988052606582642,-1.099869728088379,3.00014328956604,0.28943389654159546,1.7207835912704468,-1.5657144784927368
742,14.84,0.0,0.30000001192092896,0.0,0.06777708232402802,0.2685471773147583,-0.16661670804023743,-0.16048915684223175,-0.5044023990631104,0.0519806370139122,0,1,1,0,0.9650411009788513,0.8373964428901672,0.855597198009491,2.0861334800720215,1.5498809814453125,1.7240805625915527,1.7328838109970093,0.5801881551742554,0.5325497388839722,-1.3327223062515259,-0.49491992592811584,-1.2877007722854614,0.9650411009788513,0.8373964428901672,0.855597198009491,1.0,1.0,1.0,1.0,0.5801881551742554,0.5325497388839722,-1.0,-0.49491992592811584,-1.0,0.13345471024513245,0.0696323812007904,0.9513974189758301,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.14623823761940002,2.1861369609832764,1.419862151145935,1.6724021434783936,1.419862151145935,-0.034175772219896317,0.09975861012935638,0.9886610507965088,1.0240286588668823,8.376115943065088e-07,-0.0632118284702301,-0.13374890387058258,-0.2532913088798523,2.118936061859131,1.380046010017395,1.5299367904663086,1.4020503759384155,2.999924421310425,-0.9936079382896423,-0.9427490830421448,1.2201634645462036,0.00031592854065820575,0.2118670493364334,-2.0189552307128906,1.2804229259490967,2.969683885574341,0.23568733036518097,2.0302934646606445,-0.6567121744155884
743,14.86,0.0,0.30000001192092896,0.0,0.053047001361846924,0.3046382665634155,-0.16601164638996124,-0.06860882043838501,-0.3424323499202728,0.025335239246487617,0,1,1,0,1.176567554473877,0.8053096532821655,0.7967889308929443,2.1392881870269775,1.794176697731018,1.8190431594848633,1.7695761919021606,0.6517217755317688,0.48671048879623413,-1.2650083303451538,-0.45648321509361267,-1.313289999961853,1.0,0.8053096532821655,0.7967889308929443,1.0,1.0,1.0,1.0,0.6517217755317688,0.48671048879623413,-1.0,-0.45648321509361267,-1.0,0.1509341597557068,0.05358898639678955,0.9219932556152344,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.11047142744064331,2.163217306137085,1.419862151145935,1.6916205883026123,1.419862151145935,0.025816377252340317,0.0784439817070961,0.9695026278495789,1.042988896369934,5.3765770644531585e-06,-0.06321414560079575,-0.17244529724121094,-0.20834918320178986,2.1650567054748535,1.384759783744812,1.5718755722045898,1.3969862461090088,2.999574899673462,-1.1016100645065308,-0.9455586671829224,0.6986547708511353,-1.0593634215183556e-05,-0.1609436273574829,-1.7029995918273926,2.8263449668884277,1.6633002758026123,0.20994886755943298,2.040226697921753,0.06164207682013512
744,14.88,0.0,0.30000001192092896,0.0,0.06400503218173981,0.34543371200561523,-0.13700206577777863,-0.045280665159225464,-0.03042558580636978,0.028693757951259613,0,1,1,0,1.2955290079116821,0.7224160432815552,0.6984760165214539,2.156338691711426,1.8913819789886475,1.8059262037277222,1.7530746459960938,0.7506234645843506,0.419383704662323,-1.208617925643921,-0.47553521394729614,-1.325575828552246,1.0,0.7224160432815552,0.6984760165214539,1.0,1.0,1.0,1.0,0.7506234645843506,0.419383704662323,-1.0,-0.47553521394729614,-1.0,0.1509341597557068,0.012142181396484375,0.8728368282318115,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.06102058291435242,2.129554033279419,1.419862151145935,1.6820945739746094,1.419862151145935,0.08554184436798096,0.05471210554242134,0.951318085193634,1.046457290649414,4.9761292757466435e-06,-0.0715012177824974,-0.20092886686325073,-0.1480417549610138,2.1761016845703125,1.3891040086746216,1.6109353303909302,1.4027862548828125,2.930487632751465,-1.190731406211853,-0.8896766901016235,-0.1289907693862915,-0.00023572007194161415,-0.5610610246658325,-1.0658996105194092,3.0178089141845703,-0.2433563470840454,0.18088281154632568,1.7860344648361206,0.43365058302879333
745,14.9,0.0,0.30000001192092896,0.0,0.08507730066776276,0.28186869621276855,0.09123755246400833,-0.024378225207328796,-0.3131292462348938,0.0674339160323143,1,1,1,1,1.3384779691696167,0.6478595733642578,0.6017100214958191,2.190802812576294,1.8608673810958862,1.6019728183746338,1.637455940246582,0.9843616485595703,0.29940900206565857,-1.1870392560958862,-0.5581620931625366,-1.3379567861557007,1.0,0.6478595733642578,0.6017100214958191,1.0,1.0,1.0,1.0,0.9843616485595703,0.29940900206565857,-1.0,-0.5581620931625366,-1.0,0.1509341597557068,-0.025136053562164307,0.8244538307189941,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,0.055848509073257446,2.0695667266845703,1.419862151145935,1.6407811641693115,1.419862151145935,0.1378714144229889,0.029208488762378693,0.9274007081985474,1.0433653593063354,0.0003602567012421787,-0.07164782285690308,-0.21693678200244904,-0.12240701913833618,2.1502819061279297,1.3867204189300537,1.6399112939834595,1.4221529960632324,1.6608822345733643,-1.399614691734314,-1.3418294191360474,-0.10770393908023834,0.281497061252594,0.621358335018158,-0.33933189511299133,0.7049425840377808,-0.03484177589416504,-0.3974113166332245,1.0081366300582886,1.124281883239746
746,14.92,0.0,0.30000001192092896,0.0,0.1180136501789093,0.1951182782649994,0.20404399931430817,0.18745070695877075,0.6028940677642822,-0.06655729562044144,1,0,1,1,0.6793667674064636,1.1738964319229126,0.836293637752533,1.1706260442733765,1.8996952772140503,0.03721366822719574,1.0555508136749268,1.791938304901123,-0.3939284086227417,-1.6367061138153076,-0.7468587160110474,-1.21050226688385,0.6793667674064636,1.0,0.836293637752533,1.0,1.0,0.03721366822719574,1.0,1.0,-0.3939284086227417,-1.0,-0.7468587160110474,-1.0,-0.009382456541061401,0.1509341597557068,0.9417456388473511,1.0235987901687622,0.06366768479347229,-0.41772547364234924,0.06366768479347229,0.06366768479347229,1.722898006439209,1.419862151145935,1.5464327335357666,1.419862151145935,0.12483520805835724,0.02580481581389904,0.9149709343910217,1.0377395153045654,7.816334982635453e-05,-0.11277447640895844,-0.19184856116771698,-0.12197917699813843,2.1082913875579834,1.393407940864563,1.6311061382293701,1.440236210823059,-1.7332433462142944,0.727060079574585,-0.5877400040626526,-0.38122087717056274,-0.042810846120119095,-2.997530698776245,2.1982340812683105,0.15822896361351013,-2.9285459518432617,0.6733219623565674,-1.048048496246338,0.6625378131866455
747,14.94,0.0,0.30000001192092896,0.0,0.04109285771846771,0.28092339634895325,0.12274830043315887,0.17215101420879364,0.12065780162811279,-0.14510510861873627,1,0,0,1,0.5266678929328918,1.5927047729492188,1.5463716983795166,0.7638013362884521,2.454592704772949,-0.033252231776714325,-0.6422345638275146,1.4447548389434814,0.05478794127702713,-1.4902048110961914,-1.0004421472549438,-0.8176989555358887,0.5266678929328918,1.0,1.0,0.7638013362884521,1.0,-0.033252231776714325,-0.6422345638275146,1.0,0.05478794127702713,-1.0,-1.0,-0.8176989555358887,-0.08573189377784729,0.1509341597557068,1.0235987901687622,0.9054994583129883,0.06366768479347229,-0.45295843482017517,-0.7574496269226074,0.06366768479347229,1.947256088256836,1.419862151145935,1.419862151145935,1.5110126733779907,0.07911351323127747,0.05179058387875557,0.9179795980453491,1.0326052904129028,3.397684486117214e-05,-0.17303858697414398,-0.2303835153579712,-0.11569897085428238,2.079245090484619,1.408377766609192,1.5803918838500977,1.4562678337097168,-2.517169713973999,1.7451450824737549,0.7466546893119812,-0.3383653163909912,0.01431204378604889,-3.008098840713501,-2.979478359222412,0.3732597827911377,-1.0861363410949707,0.6868293881416321,-2.9970180988311768,0.8445932269096375
748,14.96,0.0,0.30000001192092896,0.0,0.045097947120666504,0.2779289484024048,0.11068888008594513,-0.11489211767911911,-0.12819534540176392,0.027503425255417824,1,0,0,1,0.8231210112571716,1.4161670207977295,1.7396354675292969,0.9768973588943481,2.2154409885406494,0.3990319073200226,-0.06709381937980652,1.44429349899292,0.08278732746839523,-0.44207876920700073,-1.4478248357772827,-0.7187492847442627,0.8231210112571716,1.0,1.0,0.9768973588943481,1.0,0.3990319073200226,-0.06709381937980652,1.0,0.08278732746839523,-0.44207876920700073,-1.0,-0.7187492847442627,0.0624946653842926,0.1509341597557068,1.0235987901687622,1.012047529220581,0.06366768479347229,-0.23681636154651642,-0.4698792099952698,0.06366768479347229,1.9612557888031006,1.6988227367401123,1.419862151145935,1.5604875087738037,0.04205732420086861,0.09109804779291153,0.9443835616111755,1.0265226364135742,-5.2431052608881146e-05,-0.22290444374084473,-0.2899184823036194,-0.10963065177202225,2.0593454837799072,1.4625775814056396,1.520357608795166,1.4741978645324707,-1.3812932968139648,2.041656494140625,1.7237226963043213,-0.26693880558013916,0.04078854247927666,-1.8854647874832153,-2.9871346950531006,0.33661776781082153,-1.1288344860076904,2.9999122619628906,-3.00201153755188,0.8628564476966858
749,14.98,0.0,0.30000001192092896,0.0,0.04841265082359314,0.2971826195716858,0.10446121543645859,-0.15336640179157257,-0.15756987035274506,0.0348898209631443,1,0,0,1,0.6699368357658386,1.5939874649047852,1.6510744094848633,1.0116183757781982,2.2825329303741455,0.5379598736763,0.640292763710022,1.5537142753601074,0.16301368176937103,-0.5749427676200867,-1.4729872941970825,-0.6486766934394836,0.6699368357658386,1.0,1.0,1.0,1.0,0.5379598736763,0.640292763710022,1.0,0.16301368176937103,-0.5749427676200867,-1.0,-0.6486766934394836,-0.014097422361373901,0.1509341597557068,1.0235987901687622,1.0235987901687622,0.06366768479347229,-0.16735237836837769,-0.11618593335151672,0.06366768479347229,2.001368999481201,1.6323907375335693,1.419862151145935,1.5955238342285156,0.014531116001307964,0.13092271983623505,0.981562614440918,1.0210225582122803,-0.00023592922661919147,-0.23750431835651398,-0.3015756905078888,-0.10402438789606094,2.037379264831543,1.5225157737731934,1.4608360528945923,1.4928019046783447,-1.341142177581787,1.8590786457061768,1.8913965225219727,-0.28127914667129517,0.010192546993494034,0.1699071228504181,1.2010562419891357,0.3251924216747284,-1.1761103868484497,2.998359441757202,-2.8577351570129395,0.9266115427017212
750,15.0,0.0,0.30000001192092896,0.0,0.018424570560455322,0.32422542572021484,0.03979615867137909,-0.07377414405345917,-0.07730886340141296,0.10383573174476624,1,0,0,1,0.6124314069747925,1.7042241096496582,1.6949111223220825,0.845988392829895,2.2436270713806152,0.35378676652908325,0.5696336030960083,1.4779212474822998,0.21638594567775726,-0.9494801163673401,-1.3461624383926392,-0.6330400705337524,0.6124314069747925,1.0,1.0,0.845988392829895,1.0,0.35378676652908325,0.5696336030960083,1.0,0.21638594567775726,-0.9494801163673401,-1.0,-0.6330400705337524,-0.04285013675689697,0.1509341597557068,1.0235987901687622,0.9465929865837097,0.06366768479347229,-0.2594389319419861,-0.15151551365852356,0.06366768479347229,2.028055191040039,1.4451221227645874,1.419862151145935,1.603342056274414,-0.014693131670355797,0.16165079176425934,1.0175737142562866,1.0115141868591309,-0.003861112054437399,-0.23516002297401428,-0.25673118233680725,-0.10273653268814087,2.0187883377075195,1.5406627655029297,1.4151411056518555,1.5157512426376343,-1.4996588230133057,1.2154065370559692,1.6614474058151245,-0.6125467419624329,-0.30130845308303833,0.0759744793176651,2.851583957672119,-0.013842176645994186,-0.8042005300521851,-0.5780468583106995,-1.684630036354065,1.2589490413665771
751,15.02,0.0,0.30000001192092896,0.0,-0.01077011227607727,0.3628123998641968,0.018174856901168823,-0.18672332167625427,-0.12954021990299225,0.11209229379892349,1,0,0,1,0.5371622443199158,1.7971031665802002,1.6416022777557373,0.8358274102210999,2.1914639472961426,0.3605039119720459,0.7368216514587402,1.4584894180297852,0.08879842609167099,-1.1587212085723877,-1.330323576927185,-0.6446185111999512,0.5371622443199158,1.0,1.0,0.8358274102210999,1.0,0.3605039119720459,0.7368216514587402,1.0,0.08879842609167099,-1.0,-1.0,-0.6446185111999512,-0.08048471808433533,0.1509341597557068,1.0235987901687622,0.9415124654769897,0.06366768479347229,-0.25608035922050476,-0.06792148947715759,0.06366768479347229,1.9642614126205444,1.419862151145935,1.419862151145935,1.5975528955459595,-0.04581674933433533,0.17847533524036407,1.0446667671203613,0.9976582527160645,-0.010430727154016495,-0.2323254644870758,-0.19627530872821808,-0.10621709376573563,2.003392219543457,1.505244255065918,1.395667552947998,1.542887568473816,-1.5406994819641113,0.5160504579544067,1.0670779943466187,-0.7294961214065552,-0.30107855796813965,0.1756359040737152,3.0155820846557617,-0.16142062842845917,-0.8209788203239441,-2.419567346572876,-0.4013974368572235,1.3631079196929932
752,15.040000000000001,0.0,0.30000001192092896,0.0,-0.017491638660430908,0.42015692591667175,0.06125930696725845,-0.4717126488685608,-0.22286590933799744,0.05117160081863403,1,0,0,1,0.4603300392627716,1.87936270236969,1.5022906064987183,0.8396758437156677,2.2192740440368652,0.4115639626979828,1.1216555833816528,1.5638267993927002,-0.1394508332014084,-1.465851068496704,-1.3695647716522217,-0.6532763838768005,0.4603300392627716,1.0,1.0,0.8396758437156677,1.0,0.4115639626979828,1.0,1.0,-0.1394508332014084,-1.0,-1.0,-0.6532763838768005,-0.11890082061290741,0.1509341597557068,1.0235987901687622,0.9434367418289185,0.06366768479347229,-0.23055033385753632,0.06366768479347229,0.06366768479347229,1.8501367568969727,1.419862151145935,1.419862151145935,1.5932239294052124,-0.07763371616601944,0.1826982945203781,1.0454773902893066,0.984974205493927,-0.010411649011075497,-0.22303654253482819,-0.13566270470619202,-0.11048729717731476,1.9807912111282349,1.4560643434524536,1.3962304592132568,1.5705214738845825,-1.4973762035369873,-0.05480349063873291,-0.19810527563095093,-0.6138415932655334,0.27419018745422363,0.6252139210700989,3.02226185798645,-0.10116104036569595,-1.415579915046692,-2.272658586502075,0.3219030201435089,1.2906935214996338
